"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"MS4A15" -0.0738425772399041 5.4127925196673 -0.83069195696775 0.408398613689198 0.474624209789812 -7.47093441026367
"HFE2" 0.229104913305401 5.70765206788304 0.830293261631151 0.408622724456722 0.474858717871445 -7.47126615208467
"HS.156349" 0.0636916338599143 5.87264778502329 0.830073499718649 0.408746286731714 0.474976359741616 -7.47144894202007
"HS.275398" 0.066889969203922 5.40179217224523 0.829555192662923 0.409037797149901 0.475289139253553 -7.4718798622533
"RPL9" -0.0415450187630582 13.0644513280766 -0.829215875550413 0.409228706748166 0.475484995970953 -7.47216182682242
"CBLB" 0.0943476286131285 9.66028241539336 0.828952050601181 0.409377179532502 0.475631526427564 -7.47238098069775
"HS.532139" 0.0397851057237808 5.89022759157978 0.828604097268023 0.409573047086423 0.475833103095488 -7.47266991328148
"HSD17B10" 0.0714918031714318 9.21589906821241 0.828453012673917 0.409658112260626 0.475905936968639 -7.47279533332904
"RTN1" 0.185103031276854 6.58723990413841 0.828207671702266 0.40979626937709 0.476040437219162 -7.47299895057634
"ZCCHC10" 0.067619020027322 6.27540693352813 0.828000195653756 0.409913125876729 0.476150180238309 -7.47317109603429
"HS.368690" 0.0699528289299323 5.596286921796 0.827735920240242 0.410062002594543 0.476297103543304 -7.47339030714281
"LOC348262" 0.0770411331141803 9.22580126472439 0.82761495499843 0.410130157970109 0.476350256098187 -7.47349062237948
"HS.571297" 0.0472651123293287 6.03305589847892 0.827561363560242 0.410160355151793 0.476359318287404 -7.47353506059663
"CST9L" -0.0403924804199863 5.24290786653201 -0.8274835812747 0.410204185547568 0.476384212206941 -7.4735995529132
"ZNF592" -0.0506100351646576 5.7239160990141 -0.827156970769163 0.410388261797509 0.476568421975072 -7.47387029323553
"JMJD2B" -0.0599482992561251 5.82431086062259 -0.8271226391831 0.410407613828187 0.476568421975072 -7.47389874592858
"HS.407028" 0.0830899942020694 5.70670881465311 0.826240102615248 0.410905271385204 0.477120259164511 -7.47462975905081
"C12ORF62" 0.129884745350948 8.32609266422133 0.825277550351661 0.411448464715615 0.477724906821279 -7.47542617388987
"MLN" -0.0412173186424339 5.44870752418633 -0.825191735792889 0.411496913143403 0.477755081025781 -7.47549713239792
"HS.552092" 0.0567985232112671 5.45698419828259 0.82435801062394 0.411967789571397 0.478275671431786 -7.47618614649823
"LOC643206" 0.0463334190253233 5.99577380005243 0.824219605285154 0.412045990438456 0.478340351613622 -7.47630046221897
"LOC646915" 0.0520640168740135 5.98350242002329 0.824068996474721 0.412131096602838 0.478413040593701 -7.47642483590941
"LOC158301" -0.130918452301052 8.19422061421774 -0.823680693650055 0.412350568019203 0.478640480686045 -7.47674539556034
"COL9A2" 0.229431610076467 7.1951565138796 0.823642728525211 0.412372029949342 0.478640480686045 -7.47677672931932
"LOC647044" -0.092986760457632 6.05460838468036 -0.823197506836975 0.412623766906034 0.478906539305846 -7.477144078037
"OR11H12" -0.0554193372388605 5.81088529626644 -0.822971501021438 0.412751590407703 0.479028758160314 -7.47733047871887
"LOC51252" -0.108672104128871 5.80223298864614 -0.822841750662646 0.41282498490042 0.479087798233228 -7.47743746892432
"PYGO2" -0.0789214267360348 7.17280727748003 -0.822514465954534 0.41301015146713 0.479276537471758 -7.47770726920458
"ARID4B" -0.102353163762964 7.88755755872973 -0.822289694942889 0.413137348249312 0.479397988904649 -7.47789250011979
"COL11A1" -0.234983019755551 6.98946676865955 -0.822083443674533 0.41325408556339 0.479491143718657 -7.47806242529206
"UBE2J2" 0.0716743234063827 7.65226893332918 0.822058690435306 0.41326809712364 0.479491143718657 -7.47808281603494
"C8B" 0.120883166539479 5.32514553587221 0.822028382014368 0.413285253581771 0.479491143718657 -7.4781077820942
"GDPD4" -0.0510375081399779 5.83404929517629 -0.82146521698363 0.413604118183315 0.479834916709969 -7.47857151505389
"LOC642456" 0.047620029706256 5.97011430615786 0.821270435606866 0.413714438061887 0.479936726222425 -7.47873183311077
"KCNA6" 0.0551518038087834 5.71891033027452 0.821225396513212 0.413739949733406 0.47994014674043 -7.47876889795783
"SIGLECP3" 0.0400233271262845 5.39194226681689 0.82107984785449 0.41382239991004 0.479989152037487 -7.4788886632973
"SLC24A1" 0.0974949632576067 7.55309805567001 0.821071151765651 0.413827326369963 0.479989152037487 -7.47889581824959
"RNF148" -0.0605699597546521 6.08437992165866 -0.820550010447291 0.414122624904366 0.480305471883357 -7.47932446572471
"OSBPL2" 0.0948595203978044 8.03681415544871 0.820291204412936 0.414269321379406 0.480438471849625 -7.4795372384317
"LOC440577" 0.0422804388679827 6.02995914618286 0.820268007345433 0.414282471471291 0.480438471849625 -7.47955630625404
"TRIM49" -0.095286169377258 7.06489722185247 -0.820168056190544 0.414339135250061 0.480477988655294 -7.47963845930977
"AIM2" -0.135674253060887 6.08573378737497 -0.820103143171871 0.414375937891726 0.480494470938449 -7.47969180811853
"GLULD1" 0.039003555951969 5.33649157083791 0.819674517992763 0.414618997655845 0.480750106248977 -7.48004396963395
"HS.570892" 0.0443539789958772 5.60030438885038 0.81890275925422 0.415056853722866 0.481231567401019 -7.48067759501331
"HAO1" -0.0644727128842897 5.53392848929523 -0.818288337141046 0.415405643765148 0.481597279853505 -7.48118162441212
"HS.545973" -0.0848592902758757 5.7117550516411 -0.818267353518069 0.415417558683282 0.481597279853505 -7.48119883134538
"ENPP4" 0.188807367389851 7.48230302320449 0.817904084235547 0.415623862749119 0.481810190448336 -7.48149664954837
"WBP4" 0.0721506422414696 9.63883930169307 0.816850672351112 0.416222453245847 0.482477809427379 -7.48235952928045
"LOC729486" -0.0427549655331036 5.71957911792762 -0.816530683802018 0.416404385887642 0.482662399445045 -7.48262142414897
"DLGAP2" 0.0721706628576591 6.87755578679904 0.815829427073977 0.416803259184025 0.483098415764134 -7.48319501480438
"C9ORF106" 0.0968327124930294 5.69920544280412 0.815775684048015 0.416833837553432 0.483107533296957 -7.48323895371166
"PAX7" -0.0731673962276974 8.26842274113972 -0.815713081619866 0.416869458386617 0.483112926627921 -7.48329013224217
"PLEKHG4" -0.148708487063413 7.73684981310119 -0.815687674503248 0.416883915577805 0.483112926627921 -7.48331090188072
"FAM83E" 0.105418772269426 5.62874968922152 0.815637509987552 0.416912461140162 0.48311968625585 -7.48335190816008
"ACTG1" -0.0762405605476149 14.2262688017939 -0.815117882698084 0.417208218263708 0.483436074014672 -7.48377652406526
"HS.409512" 0.116652634264899 6.11061730384652 0.814865505367976 0.417351909664898 0.483576232186624 -7.48398265923494
"FLJ44290" 0.0443080412507164 5.49712140684212 0.814746584376836 0.417419627787629 0.483621961356881 -7.48407976898124
"VAMP1" -0.0966310877070218 7.88667819064312 -0.814716344123323 0.41743684878531 0.483621961356881 -7.48410446065729
"PHLDB3" -0.0464995940119845 5.756667499166 -0.814666048562352 0.417465491675557 0.483628804173562 -7.48414552583023
"MTRR" -0.067639417220322 8.52646904092439 -0.814342489589451 0.41764978389975 0.48381237385261 -7.48440964461191
"ERLIN2" 0.0581137018603372 8.1753579123489 0.814307987801207 0.417669438251868 0.48381237385261 -7.48443780206734
"HS.545230" 0.0533813269915222 6.10754258567633 0.814186438118205 0.417738684883931 0.483866236449907 -7.48453699132507
"LOC653463" 0.0464305861091062 5.74209533927464 0.813992420096722 0.417849230850002 0.483967927547531 -7.48469528733868
"LOC652968" 0.0738001016953446 7.85821133253924 0.813730511744478 0.417998486599348 0.484114440185926 -7.48490891498157
"LOC644701" -0.0586859042382608 5.71871377084569 -0.81331187980191 0.418237121954527 0.484364448254736 -7.48525023485011
"TTC30A" 0.0801155237021378 6.78706102834936 0.812645329142045 0.418617248287536 0.484778282247615 -7.48579333127998
"HS.524129" 0.101148662097844 6.18893851356066 0.81221122127638 0.418864926289065 0.485038698192319 -7.48614680061945
"ANKH" 0.0396254817536895 5.48873555096183 0.8119252975206 0.419028106505831 0.485201244065625 -7.48637951044062
"INPP4A" -0.058003955130914 6.35065469373046 -0.811736471801455 0.419135892526816 0.48529963365837 -7.48653314911344
"LOC399888" 0.0829005766672043 6.12737377080991 0.811384868867386 0.419336639684095 0.485505642429805 -7.48681913820473
"HS.326560" -0.159568417362237 6.57240916810446 -0.811153043392522 0.41946903153889 0.48563249169236 -7.4870076351543
"LOC552891" -0.118697687857303 7.39731120045321 -0.810992732033565 0.419560597433638 0.485712064221776 -7.48713795304839
"HS.570617" 0.119149734639597 6.10192215227965 0.81093453109574 0.419593843331154 0.485724116544053 -7.48718525859935
"MBOAT2" 0.0899928231860019 6.58126493842503 0.810561023749297 0.41980723798438 0.485944697386033 -7.48748876466749
"LOC650909" 0.127430744997925 7.77909711738122 0.810323520570329 0.419942963586975 0.486075353891198 -7.48768168429254
"PKD1L1" 0.0508951076644645 5.969124981274 0.810169571411318 0.420030954702001 0.486150747495171 -7.4878067047156
"HS.545405" -0.0467149658200459 5.40956925444062 -0.809822964682701 0.420229101421463 0.486353621869304 -7.48808809458269
"APBB1" 0.0359136550392402 5.46288552833854 0.809767527451688 0.420260798731564 0.486363843842171 -7.48813308984621
"PCDHB10" -0.0690008314436244 5.70122219599128 -0.808724187604233 0.420857614882177 0.487028035806474 -7.48897934376839
"HNRNPU" -0.0911994809527807 9.52351089137096 -0.808017053669239 0.421262400518157 0.487469944588278 -7.48955228961019
"LTBP1" 0.0744099938094223 5.76980219287144 0.807235217605788 0.42171021835002 0.48796159791782 -7.49018518705975
"NOL14" 0.0800501681716755 8.77183246614898 0.806354958316533 0.422214750428398 0.488518818339994 -7.49089703582354
"GUSBL2" 0.0882503347795733 7.42719917737509 0.80599907099407 0.422418833990214 0.488728366483864 -7.49118461782433
"CTAG1A" -0.0507157261646833 5.44877537450305 -0.805747077752575 0.42256337504412 0.488869006339795 -7.49138817045404
"FAM43B" -0.148740722896935 6.22942999675358 -0.805576148777685 0.422661435137864 0.488955859401615 -7.49152620608757
"DEFA6" -0.0765456146950743 5.28463885643829 -0.804909635985631 0.423043935766846 0.489371740140123 -7.49206418042052
"ALG9" 0.0694505952066103 9.59443480675831 0.80449406677057 0.423282528345823 0.489621113733427 -7.49239938412912
"C3ORF35" -0.0530319956860079 5.80742377598073 -0.80406780597953 0.423527342542032 0.4898776565096 -7.49274303459358
"PMFBP1" 0.0487089162470025 5.62535745271674 0.80391638926905 0.423614325924866 0.489951624530902 -7.49286506319767
"HS.344169" -0.0514270329712668 5.6210235230991 -0.803620616247281 0.423784267413482 0.490121528498922 -7.49310336502044
"LOC440508" 0.045916003351846 5.86895082017618 0.803373402505528 0.423926339448691 0.490259183733654 -7.49330247674733
"HS.571292" 0.0825269850966417 5.69283815059899 0.803281362508199 0.423979241439333 0.490293706896599 -7.49337659249153
"ACTG2" -0.413934073644099 10.4345037697495 -0.802886248768076 0.424206386268911 0.49052971146105 -7.49369466506948
"UGCGL1" 0.116597456803588 8.05431013639391 0.802296187842749 0.424545737959207 0.49089543336216 -7.49416938599232
"TMSB4Y" 0.166740765158665 5.70376463124776 0.802055479542697 0.424684218758014 0.49102886433667 -7.49436294394924
"CRYBB2" -0.161688906248531 8.00775745095183 -0.801596403437656 0.424948402168115 0.491307612920859 -7.49473193678805
"PIGV" -0.0575277652501403 8.64104279883231 -0.801534901922772 0.424983801711415 0.491321835219496 -7.49478135421284
"HS.209244" 0.0950812949958913 5.89540758499333 0.801383155196709 0.425071152823929 0.491396113680315 -7.49490326908645
"HS.502133" 0.0532663355133681 5.46428686800533 0.801271316192814 0.425135538380713 0.491443836579325 -7.49499310712663
"HTN3" 0.0349862628513462 5.59448536997617 0.801057266728736 0.425258782509751 0.49155958932534 -7.49516501433467
"PHF10" -0.06537239956212 8.31176943288845 -0.80079907420311 0.425407471303242 0.491704739558293 -7.49537231345134
"MGC4294" 0.041709921973975 5.4398756240447 0.800739728365175 0.425441651950514 0.491717527637437 -7.4954199520746
"KIAA1303" 0.0616089258267381 5.96976732379802 0.800027774886576 0.425851833629442 0.492164865695836 -7.49599118650943
"GPR161" -0.0922316895232736 6.05272627208544 -0.799903966364148 0.425923188068155 0.492220587493085 -7.49609047291434
"LOC729370" 0.049738940079956 5.67142937082985 0.799374948617841 0.426228156252409 0.492546265640517 -7.49651454023682
"CABC1" 0.21082435141813 9.71441272218889 0.798958515439612 0.426468312785484 0.49279701658301 -7.49684816385283
"ARHGAP5" -0.0502428951843169 6.05419729308938 -0.798096611638409 0.426965626608353 0.493344877157166 -7.49753813001119
"RPLP0" 0.072632094175427 13.5054626094223 0.79800216945906 0.427020140124817 0.493381064671102 -7.49761368768953
"LOC136157" -0.0633147113430954 5.48956013554073 -0.797585083275113 0.427260938190962 0.493632470602354 -7.49794726861254
"UBTD1" 0.12462522521128 9.00565878799945 0.797420027442677 0.427356252765222 0.493715775177549 -7.49807923097443
"HS.138248" 0.0464905049097086 5.33002277669355 0.79724194475227 0.427459104070221 0.493791655634986 -7.49822157813752
"CDCP1" -0.168702888279283 6.82533894237089 -0.79722591475636 0.427468362881982 0.493791655634986 -7.49823438988624
"HS.137598" 0.0633932953496144 6.53965859723673 0.796464455041599 0.427908313456959 0.49427302392305 -7.49884268335755
"CPA6" 0.0439782500911502 5.18714001541233 0.79543750603515 0.428502080914044 0.49493200277599 -7.49966215601997
"HS.543884" 0.0672479254646539 5.50660289044113 0.795282895375603 0.428591516826273 0.495003383458192 -7.49978544015089
"ZNF615" -0.0784182983986914 9.15617452473958 -0.79525021340257 0.428610423418409 0.495003383458192 -7.49981149722255
"KLHL13" -0.171283649578826 7.32011367183324 -0.79494359320116 0.428787827898579 0.495181382660876 -7.50005591161394
"SH3YL1" -0.13246849561638 8.3986175099064 -0.794296445325212 0.429162397607151 0.495587044489778 -7.50057146388556
"CWF19L1" -0.0568793317616028 10.8372706672587 -0.794052198368226 0.429303818213333 0.495723441572977 -7.50076593636669
"LOC730456" 0.0509339397839528 5.57103971731142 0.793853698450159 0.429418771270476 0.495829263038449 -7.50092394105659
"HS.195045" 0.128072832234689 5.75622924513734 0.793634151796069 0.429545933865303 0.495949170018393 -7.50109865346411
"HS.278265" -0.0550978872691293 5.72139713024875 -0.793501697249442 0.429622663008177 0.496010837214879 -7.50120403605214
"OMG" 0.0322220208882475 5.25208560222574 0.792995659331347 0.429915878558708 0.496322423491033 -7.50160648684792
"SUSD4" 0.0855073794893144 5.61377036388615 0.792640037529562 0.430122008614994 0.496533444331355 -7.50188916062881
"SPG7" 0.0636259948844925 9.79977665983918 0.792227828789103 0.430361011339219 0.496782388462394 -7.50221665736975
"KRTAP10-11" 0.0670532935194531 5.93178835139885 0.791898717667697 0.430551889518051 0.496975756562755 -7.50247801310967
"NMB" -0.144745555331111 8.37333182314955 -0.791516242081748 0.430773780841113 0.497204899466672 -7.50278161246418
"BMP8B" 0.0933072930289322 6.12890776343338 0.791405686302506 0.430837931800659 0.497251961331081 -7.50286934188154
"TMEM134" 0.0732967317079787 9.32049230258114 0.791309449884025 0.430893778414622 0.497289434141253 -7.50294569860981
"C10ORF25" 0.0467203846714942 5.30566145197228 0.791136350908502 0.430994239615755 0.497378389261432 -7.50308301724961
"HS.551438" -0.0568501413679278 5.93916910392057 -0.790864865356203 0.431151829119579 0.497513618008842 -7.5032983258685
"HS.566820" 0.03593302964472 5.94131572136527 0.790853894287529 0.431158198221757 0.497513618008842 -7.50330702522596
"LOC645349" 0.0657882372513605 5.75782610082236 0.790756458055916 0.43121476591341 0.49753811766276 -7.50338428072047
"PLEKHG7" 0.0566784026327595 6.05593244245303 0.790736744891518 0.431226211143371 0.49753811766276 -7.50339990980456
"LOC644596" -0.0951276989972798 6.02911953096498 -0.790410131924362 0.431415864840861 0.49772993768129 -7.5036588007355
"COX18" 0.03885695539193 6.11497348543015 0.790351332355216 0.431450013092411 0.497742338024117 -7.50370539722307
"MLLT4" 0.034926527980838 5.94006036594172 0.789660848273409 0.431851135672334 0.498178074021705 -7.50425232466184
"PSKH1" -0.04838249926407 5.84934223204111 -0.789017345327357 0.432225163312653 0.498582508070685 -7.5047616144083
"PPP1R3D" 0.0685481558235604 7.18471515004412 0.788787100243603 0.432359036586976 0.49870988922735 -7.5049437386318
"EDARADD" -0.162472257198215 7.16763852302723 -0.788576007099131 0.432481795650291 0.498824437440481 -7.50511066759309
"HS.543489" 0.0577204271984857 6.3611542154895 0.788408515969367 0.432579213009911 0.498888424898163 -7.50524308546167
"LMLN" -0.0506478661155381 5.82940152713636 -0.788399975447293 0.432584180754159 0.498888424898163 -7.50524983682377
"RABL3" 0.118811119758416 8.63669720261996 0.787814369418713 0.432924888870969 0.499254286320108 -7.50571259185371
